ctgry,media_jp,title_pickup,title_articles,link_pickup,link_articles,date_original
it,PHILE WEB,ソニー、BDやMDなど生産終了へ,1/23(木) 16:58,https://news.yahoo.co.jp/pickup/6526853,https://news.yahoo.co.jp/articles/44d0617c8580ce81a159423a42d21ac8330a3eb8,1/23(木) 16:58
it,CNN.co.jp,マスク氏 米78兆円AI計画を批判,1/23(木) 11:27,https://news.yahoo.co.jp/pickup/6526822,https://news.yahoo.co.jp/articles/3e1dd2db74b584b06cc5fe76ca2befe37317c13a,1/23(木) 11:27
it,読売新聞オンライン,AI機能搭載 サムスンが新型スマホ,1/23(木) 10:14,https://news.yahoo.co.jp/pickup/6526813,https://news.yahoo.co.jp/articles/3f259628149eba73af935fc2c24a6f8c0b59aa3b,1/23(木) 10:14
it,日テレNEWS NNN,マイナ 薬剤情報巡りアプリでミス,1/22(水) 21:30,https://news.yahoo.co.jp/pickup/6526777,https://news.yahoo.co.jp/articles/aa4789c24158e062aeb251eca4542fb01c436068,1/22(水) 21:30
it,産経新聞,ネット違法動画に大手84社の広告,1/22(水) 19:57,https://news.yahoo.co.jp/pickup/6526768,https://news.yahoo.co.jp/articles/4180b26269084f8d694881fbe2f7442f3d5452e1,1/22(水) 19:57
it,Media info not found,ミームコイン 盛り上がり続くか,ミームコインとは、ネット上のネタやスラングをもとに作られた暗号資産です。代表格のドージコイン（DOGE）はイーロン・マスク氏が推したこともあり、時価総額のランキングでは世界7位の規模に。多くの「真面目な」コインを上回る存在感を示しています。,https://news.yahoo.co.jp/pickup/6526761,https://coinpost.jp/?p=589059,1/22(水) 19:15
it,TBS NEWS DIG Powered by JNN,「テキスト通話」Z世代に広がる,1/22(水) 10:25,https://news.yahoo.co.jp/pickup/6526700,https://news.yahoo.co.jp/articles/7b35668f92dda97d5b4a47678c1ad120201d8e2e,1/22(水) 10:25
it,読売新聞オンライン,SBGなど米でAI事業に78兆円投資,1/22(水) 8:28,https://news.yahoo.co.jp/pickup/6526689,https://news.yahoo.co.jp/articles/b4b0280894cd9565998f4fced2d442d9e7edd59b,1/22(水) 8:28
it,RCC中国放送,殺害予告受け告訴 女性今も恐怖,1/22(水) 7:49,https://news.yahoo.co.jp/pickup/6526686,https://news.yahoo.co.jp/articles/430dce8552d2bc0b65c01f6d630c2b29c2f3c4ab,1/22(水) 7:49
it,読売新聞オンライン,Netflix有料会員数 初の3億人超,1/22(水) 7:15,https://news.yahoo.co.jp/pickup/6526684,https://news.yahoo.co.jp/articles/b332bc69393fd8e4172af54adebc810bd402084e,1/22(水) 7:15
it,ロイター,暗号資産「$トランプ」利益相反か,1/21(火) 22:19,https://news.yahoo.co.jp/pickup/6526669,https://news.yahoo.co.jp/articles/f3f94f2d7a1709412a068ef2b6bff6ed47c165f3,1/21(火) 22:19
it,FASHIONSNAP,快活CLUB 一部個人情報漏えいか,1/21(火) 20:37,https://news.yahoo.co.jp/pickup/6526662,https://news.yahoo.co.jp/articles/07b4f88c78b4d37600b4061d83afd077a3cd90d8,1/21(火) 20:37
it,南日本新聞,SNS投稿巡り教員懲戒 現場戸惑い,1/21(火) 19:49,https://news.yahoo.co.jp/pickup/6526658,https://news.yahoo.co.jp/articles/06f1c77702841b60c1631eeefad2aeaf2e80d756,1/21(火) 19:49
it,Impress Watch,インスタ 国内13～17歳に閲覧制限,1/21(火) 16:31,https://news.yahoo.co.jp/pickup/6526633,https://news.yahoo.co.jp/articles/b1e224af4a4cd6e507844dffbe3217d60ff99b8d,1/21(火) 16:31
it,読売新聞オンライン,TikTok禁止75日猶予 トランプ氏,1/21(火) 12:12,https://news.yahoo.co.jp/pickup/6526608,https://news.yahoo.co.jp/articles/4df58448d9d9eda7b6d4e9b43f9a692ba797bc8f,1/21(火) 12:12
it,読売新聞オンライン,TikTok、米国内でのサービス再開,1/20(月) 8:28,https://news.yahoo.co.jp/pickup/6526478,https://news.yahoo.co.jp/articles/2130c7cecde416ca40e47e6212e04e3d42fca27d,1/20(月) 8:28
it,読売新聞オンライン,共通テスト・情報 初年度で配慮?,1/20(月) 7:38,https://news.yahoo.co.jp/pickup/6526472,https://news.yahoo.co.jp/articles/709cfb73e9f9efa24860864628947657e637d24c,1/20(月) 7:38
it,Yahoo!リアルタイム検索,道重さゆみ芸能界引退へ Xの反応,1/19(日) 20:34,https://news.yahoo.co.jp/pickup/6526452,https://news.yahoo.co.jp/articles/237db167c415a18c1679292cd47cdf89fb6ae9c0,1/19(日) 20:34
it,FNNプライムオンライン（フジテレビ系）,TikTok 米国でサービスを停止,1/19(日) 13:44,https://news.yahoo.co.jp/pickup/6526419,https://news.yahoo.co.jp/articles/fb32bbb698457a93891e990129f72665fdab4b17,1/19(日) 13:44
it,読売新聞オンライン,「デジタル」も正式教科書に 検討,1/19(日) 7:44,https://news.yahoo.co.jp/pickup/6526397,https://news.yahoo.co.jp/articles/419726c20f550843c49fe332ffe64f95e57a5579,1/19(日) 7:44
